pe_ratio, market_cap, past_pct_change,label
45.68354430379747, 37414593000.0, -0.12562083585705622,0.37960653920753656
68.66923076923077, 20626577000.0, 0.10578471448036655,-0.3136552033157835
85.66666666666666, 11003134000.0, -0.18939621507960347,0.18825273299981465
108.96, 12702495000.0, 0.2018530774321641,0.21824522760646123
69.52777777777779, 7811404000.0, -0.10222381635581054,0.6412305233719535
91.83783783783782, 116301775000.0, -0.25751119851414844,1.3187168922895824
110.00000000000001, 14544950000.0, 0.023336486912645914,0.9197226502311246
42.691358024691354, 22466720000.0, 0.009635036496350315,0.2524580682475421
57.58904109589041, 25529893000.0, 0.1953369348876883,0.6529495718363463
53.864, 12258353000.0, 0.12291527685123411,0.5903757611762959
69.27368421052633, 37833089000.0, -0.36629754453538754,0.5328977359063971
68.0, 19333931000.0, -0.21638924455825867,0.5446623093681917
53.69736842105264, 15287932000.0, -0.8502605122183899,0.042391570693457406
80.39, 10673965000.0, 0.2631992457573853,0.36148774723224286
137.20833333333334, 95973327000.0, 0.09075852931434245,0.5599757060431217
-152.58333333333334, 52846252000.0, 0.09890769415436315,0.8348443473511742
345.99999999999994, 323831857000.0, -0.19807452308789456,0.39161849710982666
221.12903225806454, 49010590000.0, -0.29898759696717353,-0.3976659372720643
49.096638655462186, 82088083000.0, 0.01714832869080779,0.2505776636713736
207.02439024390245, 21953016000.0, 0.07702068265448539,-0.4089302544769085
78.25133689839572, 76833530000.0, 0.42192206782625613,0.3878903847468051
53.79090909090909, 16899562000.0, 0.14161682423306973,0.26702720973466276
88.39805825242718, 46984290000.0, 0.16075981642019377,0.711477210323998
46.025423728813564, 205937820000.0, -0.023728204206363478,0.41042165347081555
48.82075471698113, 96719593000.0, -0.04361485862132692,0.43787439613526563
62.35714285714286, 14580122000.0, 0.053499597747385434,0.6029018709431079
111.25438596491229, 19545360000.0, 0.21706170233183,0.17275092643696296
98.4782608695652, 69113823000.0, 0.021996615905245216,0.6120309050772629
94.94736842105263, 17889933000.0, 0.03827338129496398,0.31097560975609756
113.05263157894737, 274547622000.0, 0.01752723827569877,0.06797020484171326
75.025, 30939673000.0, 0.13976452715533624,0.1832722425858046
91.26027397260275, 62992843000.0, -0.03714409596762528,0.13254277994596214
141.075, 160041632000.0, -0.027236683330460237,-0.29027113237639557
58.91549295774648, 5922075000.0, -0.1069598633646457,1.0753048051637581
72.6896551724138, 17774324000.0, 0.16207276736493922,-0.10649905123339647
-51.87777777777777, 127986639000.0, -0.32392122791775274,0.17562647247804675
105.36065573770492, 33905889000.0, -0.026359642478412496,0.3217675431772212
100.30985915492958, 42387673000.0, 0.4509524294591015,0.604675652906487
67.1, 18371803000.0, -0.17206490221481902,0.6235469448584203
181.0, 36897829000.0, 0.04165524801315418,0.13627992633517497
53.76470588235294, 29432840000.0, -0.20279110335804618,0.7499999999999998
187.89999999999998, 28347941000.0, 0.12557860915972338,0.43669263147709125
130.24193548387098, 219053998000.0, 0.13932980599647266,0.15244582043343657
-884.5, 19658144000.0, -0.4025667004390408,0.6167326172979084
221.66666666666666, 57322365000.0, 0.09847522236340533,0.28409485251590516
162.1875, 62374695000.0, -0.2837427546232404,1.1198458574181118
43.569306930693074, 33193961000.0, -0.3895401262398556,1.0070446540165887
63.90196078431372, 97011122000.0, 0.015159381164987993,-0.25846374143397766
76.26190476190477, 34160736000.0, 0.26650850138394633,0.594442709959413
73.13385826771653, 186469122000.0, 0.08365418270913548,-0.0006459948320413682
117.85185185185185, 18431998000.0, 0.085451134231622,0.5087994971715901
69.01980198019801, 7580944000.0, -0.07961447055716929,0.03643666618849529
70.62037037037037, 115986358000.0, -0.13789985305753366,1.052051920807657
42.95762711864407, 22231581000.0, 0.030494002846106934,0.10475438942592233
93.61538461538461, 8693046000.0, 0.14229397409423686,0.08184059161873454
41.55844155844156, 36166201000.0, -0.47720960627348474,0.29374999999999996
4095.0, 45993013000.0, 0.4877384196185288,-0.2992673992673993
115.34482758620692, 26547116000.0, 0.11910337905654073,0.8871449925261583
-270.07142857142856, 28627675000.0, 0.14057315233785833,0.5062152869611214
47.03508771929825, 26626001000.0, -0.18124904565582528,0.43453935098843727
66.48837209302326, 4334200000.0, -0.215530251063246,-0.16491780342777193
64.46625766871166, 183229055000.0, 0.1156173691474679,0.023125237913970375
81.67045454545455, 46783943000.0, 0.016548797736916573,0.29414220119660495
157.59183673469389, 32449722000.0, 0.09718670076726348,0.3896658896658897
96.62857142857143, 49012531000.0, -0.12041612483745129,0.19840331164991132
96.73913043478261, 11684530000.0, 0.18137411065095038,0.6985168539325843
75.69135802469135, 20711266000.0, -0.14514779698828775,0.6472027401728917
79.39603960396039, 23286073000.0, -0.07155262243834673,0.36500810574884646
82.05747126436782, 75839472000.0, -0.14543931050993542,0.17817621515618431
52.857142857142854, 32342268000.0, -0.09926967811739253,0.06936936936936944
97.19718309859157, 5784261000.0, 0.0,0.3751630198521953
42.459119496855344, 9926578000.0, -0.110071183759557,0.3722411494593393
44.478632478632484, 64981529000.0, -0.23425544437904644,0.5182551883166796
54.96, 23504605000.0, -0.510334996436208,0.3733624454148472
93.75409836065573, 46671647000.0, 0.09433601224646,0.17310718657107896
67.2840909090909, 27579754000.0, -0.09575442883323157,0.0680628272251309
125.36507936507937, 50942706000.0, -0.37996545768566486,0.4270701443403392
37.55191256830601, 35123122000.0, 0.46166117196639367,0.5288125727590222
122.31578947368422, 114203050000.0, 0.10957269037956549,0.6136689615605277
108.02564102564102, 354606416000.0, 0.2213364255689232,0.0023736055067646407
85.41071428571428, 49471812000.0, -0.2251741454722177,0.45703533347271585
-14.04, 28611361000.0, -0.7543736878936319,-0.3133903133903133
43.265822784810126, 23103074000.0, -0.2185642432556013,0.1906085430076068
-262.1851851851852, 70992314000.0, -0.2311284891930052,0.5243678485661815
100.7948717948718, 16994822000.0, 0.6464921465968587,0.366446196896464
-868.8333333333334, 11816204000.0, -0.31136063408190223,0.09188567043928637
97.69298245614036, 24231356000.0, 0.37714850995424753,0.058812965789709945
1680.0, 66202800000.0, 0.3337449830194504,0.49874338624338643
148.34545454545454, 24076990000.0, 0.13571826280623608,-0.21840911876455446
196.2377049180328, 14214726000.0, 0.15880929332042595,0.008186792531640315
72.18032786885246, 90465968000.0, 0.15564304461942255,0.4449239155121507
-206.5, 12818903000.0, -0.5071599045346062,1.4757869249394673
22.410036719706245, 14245389000.0, 0.07510275983558422,0.20847670544540928
200.32142857142856, 14247922000.0, 0.0,0.0
85.11666666666667, 27300049000.0, -0.045777279521674194,0.2371255140003916
73.07894736842105, 42426737000.0, -0.25107874865156415,0.41915736406193727
161.42857142857142, 14319635000.0, 0.45618556701030927,-0.036444086886564774
73.9344262295082, 17167785000.0, 0.010984084286034566,0.4343680709534367
1260.1428571428569, 22198051000.0, 0.504263301500682,-0.008615803196916346
116.34328358208955, 466941411000.0, -0.1568415359653867,0.07299550994227065
56.04624277456647, 8734321000.0, -0.25681217184685556,0.35334158415841593
109.8445945945946, 15957772000.0, 0.15502664298401417,0.18570461954850218
159.62711864406782, 17519563000.0, 0.3026279391424621,0.6266723295816519
104.66666666666666, 30572626000.0, -0.14171572750210265,0.33978441940225373
150.61855670103094, 8041322000.0, 0.09471002547579789,-0.09096509240246402
57.748062015503876, 57637528000.0, -0.14205919613036963,0.6748775085576212
49.024390243902445, 18007069000.0, -0.013496932515337354,0.5094527363184078
78.64285714285715, 2446918000.0, 0.2674597083653109,0.31153496821071747
41.24374999999999, 23382487000.0, 0.47976230519116486,0.02318533111077438
54.70689655172414, 23406119000.0, -0.18620159015132087,-0.03498266624645444
65.16129032258064, 34384753000.0, -0.02572347266881031,0.5526402640264027
91.46, 72976982000.0, 0.28871354093278845,0.43374152635031715
84.0764705882353, 16321749000.0, -0.03886759464730012,0.34632337507870986
50.81818181818182, 15556402000.0, -0.3138698930387515,1.4191157679529771
24.293103448275865, 50719494000.0, -0.09096774193548388,-0.11355571327182397
173.16666666666669, 53089108000.0, 0.016634050880626274,0.4016682707731792
49.75675675675676, 13434613000.0, -0.3350189633375474,0.17680608365019007
-338.5, 60260663000.0, -0.7101883561643836,1.8005908419497787
50.22972972972973, 19045962000.0, -0.2964224872231686,0.6026365348399246
98.58695652173913, 25265396000.0, 0.07706923168269814,0.3577728776185226
80.76923076923076, 11478756000.0, -0.18144611186903142,0.33619047619047615
30.690721649484537, 6447440000.0, -0.36334473909324205,0.6634195498824321
57.23333333333334, 63035871000.0, -0.001889260281935699,0.4811444379732089
59.903846153846146, 104056316000.0, 0.23268698060941825,-0.43980738362760835
70.3170731707317, 51152654000.0, 0.08119257453590846,0.028269164065209896
24.467625899280577, 49007649000.0, -0.025780578630764786,0.2052337547780066
80.27102803738318, 23416535000.0, -0.19405085859059767,0.10618232623122605
30.478915662650603, 104438809000.0, 0.0735200509229789,-0.2920249036466054
54.43809523809523, 10515020000.0, 0.05519660328595154,0.5869489153254024
84.88157894736842, 28950295000.0, -0.20091663569924437,0.5538676174236551
38.51068376068376, 113383490000.0, -0.07016457720683084,0.41352715974033183
109.80645161290322, 30233772000.0, -0.13450292397660818,0.43566392479435956
40.61682242990654, 21676950000.0, 0.042456224514272084,0.2949838932351588
48.46043165467626, 7355396000.0, 0.22494999090743767,0.34931710213776723
40.01775147928994, 75163836000.0, -0.07848480719444073,0.29883187934348676
-29.643410852713178, 11492323000.0, -0.13150124914830794,-0.31799163179916323
188.32142857142858, 10869506000.0, 0.16188027910392944,-0.5582527340539858
82.6574074074074, 52360565000.0, -0.14105648032329463,0.27153579029909275
-34.628571428571426, 44721979000.0, -0.34326740720671906,-0.020833333333333294
29.23076923076923, 20468267000.0, 0.02288021534320322,-0.055263157894736833
32.42424242424242, 38675362000.0, -0.17976236105787663,2.7317757009345796
84.1086956521739, 20621777000.0, 0.4468960359012715,0.10493667614370644
97.24264705882352, 295892058000.0, 0.25988377631704296,0.43311909262759923
65.5506329113924, 131715801000.0, 0.036529223378702874,0.4807376653471085
213.72972972972974, 21762943000.0, 0.5178502879078694,-0.5398330804248862
139.45454545454544, 11786673000.0, -0.3546487168700042,0.2940026075619297
82.25, 17654036000.0, -0.37492083597213427,1.7608915906788252
39.46666666666667, 30476196000.0, -0.7049588836282084,0.7744932432432434
123.1103448275862, 65517629000.0, 0.2428462020469261,0.3896700464959947
52.66666666666667, 16975283000.0, 0.051330798479087544,0.3164556962025316
56.62946428571428, 8439495000.0, 0.1279566067935266,0.8581001182499014
28.433884297520663, 116599398000.0, -0.1422338568935427,0.11480889405609637
81.5, 16691367000.0, -0.015801644398766752,0.7226210677457251
151.91666666666669, 39953060000.0, -0.5081945100155123,1.1445419637959406
75.34959349593497, 70962332000.0, -0.021330517423442406,0.8002805351747948
236.9691358024691, 36335260000.0, 0.03990139776790541,0.138294824038136
373.96551724137936, 16722375000.0, 0.48338120640131316,-0.12669432918395582
22.98936170212766, 22709989000.0, 0.0,0.5701064322073115
-78.77083333333334, 22390591000.0, -0.17911419887103777,0.824914043903729
46.554054054054056, 134057542000.0, -0.05070267291264801,0.33991291727140766
394.24615384615385, 60442546000.0, 0.16858953896666515,-0.7246546476235074
113.94285714285714, 24573155000.0, 0.18034727703235992,0.27557673019057183
43.333333333333336, 12695961000.0, -0.29637924598730864,0.5368700265251988
35.27272727272727, 14661062000.0, 0.12084737602311034,-0.13402061855670105
1072.2222222222222, 123465482000.0, 0.04675127454170737,0.6350259067357513
278.65306122448976, 94180606000.0, 0.03255567739252072,-0.33180752892925147
57.724137931034484, 7882234000.0, -0.15283400809716613,0.09139784946236566
76.28888888888888, 37715886000.0, 0.1662986240869713,0.4258665889892224
81.84848484848484, 15472758000.0, -0.30134505949301593,0.396890040725657
72.63366336633663, 18330970000.0, -0.12925816023738873,0.5673391494002181
105.48648648648648, 11458811000.0, 0.25619568715803026,0.49833461439918
53.782051282051285, 14663344000.0, -0.06131125531438789,0.572348033373063
71.33333333333333, 516863885000.0, -0.01769149851773926,0.36020249221183803
72.47727272727273, 40014143000.0, -0.27291381668946646,0.1950454687989965
50.02272727272727, 408625185000.0, 0.055129434324065245,0.6195668635468726
43.80952380952381, 10787518000.0, 0.23655913978494628,0.03260869565217386
91.48101265822784, 23171211000.0, 0.10437041564792174,-0.0593607305936072
93.2, 49774264000.0, 0.3002232142857142,0.04141630901287553
48.85185185185185, 11385014000.0, -0.05107913669064754,0.5291887793783171
39.901408450704224, 26957777000.0, -0.16108972460764004,0.46840804800564784
89.64788732394366, 46781252000.0, 0.10178293231781192,-0.052160251374705424
30.413793103448278, 11852335000.0, 0.05250596658711218,-0.31405895691609986
114.76923076923076, 39969796000.0, -0.647364689198771,0.21112600536193032
66.6826923076923, 51529789000.0, -0.013794084186575638,0.5150684931506849
117.35483870967742, 48129077000.0, 0.001376273052573748,0.06871907641561296
97.27906976744185, 34302149000.0, -0.34854384052328297,-0.34377241214439397
58.322147651006716, 38466290000.0, 0.2099693678641049,0.6300345224395857
62.44444444444444, 20486187000.0, 0.14587581093605184,0.29011646716273043
50.5859872611465, 66477572000.0, 0.0010083186286866433,1.3176781667086375
70.70967741935485, 44457759000.0, -0.24621733149931213,0.5850821167883209
77.06849315068493, 12771295000.0, 0.29273897058823517,0.1477070742979025
40.421487603305785, 30175382000.0, 0.09149743360856938,0.29298711919852805
32.63636363636363, 3717968000.0, -0.12848968267730196,0.5294468762435338
108.19727891156464, 178334532000.0, 0.0,0.0
-52.276595744680854, 15847773000.0, -0.0589812332439678,0.7326007326007326
92.59375, 15053773000.0, 0.05369843527738257,0.37259534255821813
75.66202090592334, 124622692000.0, 0.12764189645323784,0.47847110292424594
76.8, 13206107000.0, -0.08614945264159934,0.30286458333333344
95.05, 122252976000.0, 0.10523255813953503,0.2222514466070488
39.5, 31709241000.0, 0.09459629676281654,0.2695051783659377
73.44242424242425, 21116410000.0, -0.03534469033593375,0.4110414259778841
-26.229166666666668, 16026579000.0, -0.5549664192294097,0.34471803018268465
65.62025316455696, 57102242000.0, -0.4256592067360957,0.27276234567901236
171.6769230769231, 12794070000.0, 0.556128852321852,0.8079577023030737
87.06493506493507, 52433060000.0, -0.14084326541073938,1.0246121718377086
78.09859154929578, 86224773000.0, -0.03127183787561144,0.46780883678990076
118.76521739130436, 21921520000.0, 0.23803480783176234,0.6183921511202224
97.58620689655173, 11132308000.0, 0.12301587301587308,0.5526501766784451
123.24050632911391, 355330884000.0, 0.12999071494893225,0.5546425636811834
56.458333333333336, 10072423000.0, 0.0,1.31070110701107
145.0169491525424, 22933469000.0, 0.15154777927321678,0.19109396914445995
90.18320610687023, 211629408000.0, 0.26083244397011734,0.45691552395463014
62.02201257861635, 49747202000.0, -0.04986029482609125,-0.20929878821680273
74.67961165048544, 109254091000.0, 0.06537396121883654,0.049791991679667164
56.79569892473118, 291859759000.0, -0.06990667371016022,0.06531616811813712
132.48101265822783, 567425171000.0, 0.34145091002307104,0.6860309573858209
39.19512195121951, 47654236000.0, -0.10870770937326682,0.0487450736361751
72.93118279569892, 35222114000.0, 0.12123917212193354,0.826792085630879
-378.6666666666667, 16362501000.0, 0.0626753975678204,0.4696302816901409
72.71875, 44119486000.0, 0.031700288184438034,0.8882681564245809
59.0, 68443152000.0, -0.5955441302485004,1.903954802259887
71.12820512820512, 2149769413000.0, 0.19440258342303537,0.5418168709444847
159.31578947368422, 17956215000.0, 0.2159882163899303,0.10736703006276842
67.15957446808511, 6315106000.0, 0.21903964984551988,0.4567823010718623
85.9, 17196872000.0, 0.12329534840276483,0.2752369865291868
191.67346938775512, 12350358000.0, 0.2603327965646807,-0.12617120954003416
97.47826086956522, 95774917000.0, 0.23441156228492774,-0.045495093666369446
124.92156862745098, 22818040000.0, 0.28086047446722956,0.7636163867524721
647.6521739130435, 55250080000.0, 0.37480387632671913,-0.5751208378088078
92.05504587155963, 55596478000.0, 0.04728107713182341,0.4710982658959538
73.9767441860465, 149325922000.0, -0.1801546391752577,0.6494812951901918
52.056603773584904, 15761418000.0, -0.39561883899233297,-0.06995288147879665
43.322784810126585, 48809980000.0, 0.020423375074537932,0.3197954711468225
109.28787878787878, 43236426000.0, 0.5204468802698144,0.7543324552890616
65.35955056179776, 27271698000.0, 0.21288573811509592,0.3207839092315626
43.49180327868853, 14477090000.0, -0.35995174909529554,1.0851865812287975
1633.9999999999998, 148175864000.0, -0.6651737361318463,0.6782654310194092
78.71428571428571, 5238707000.0, 0.15725912312943016,-0.29900181488203265
449.74999999999994, 38819664000.0, -0.04814814814814816,1.0856031128404673
66.8, 9977446000.0, -0.14850223072020396,0.2133233532934133
349.0, 9977433000.0, -0.07427055702917766,0.1891117478510029
88.7948717948718, 158916264000.0, -0.022579734688117466,0.5034170757532005
138.88888888888889, 193952760000.0, -0.34997399895995845,0.0007999999999999545
62.93548387096775, 11687419000.0, -0.54007543611504,0.31573552024602763
67.5263157894737, 12521836000.0, -0.17714212416623895,1.2821512081060014
70.49166666666667, 47735869000.0, -0.22826384453973175,0.7129684359853411
72.81818181818183, 17808417000.0, 0.06958456973293764,0.3856290747676515
75.82730923694778, 72668029000.0, 0.2810231358979579,0.6254965309040836
114.90196078431373, 5463993000.0, 0.25320786997433714,-0.09129692832764508
-21.01785714285714, 8050478000.0, -0.563265306122449,1.419711129991504
87.6086956521739, 37203833000.0, -0.17838939857288483,0.5776674937965262
299.6363636363636, 666949386000.0, 0.6438902743142144,4.870752427184466
51.47243107769423, 18488261000.0, 0.28829401017775796,1.1352525867315884
67.4, 45326356000.0, 0.10274869109947636,0.3897922848664689
115.71689497716895, 55481696000.0, 0.3156473886408472,-0.05082471785967957
-397.70588235294116, 56527356000.0, -0.1612703138568416,0.08948380417098058
69.49411764705883, 37499060000.0, -0.23918083462132922,1.2270187912646016
56.04444444444444, 19276855000.0, -0.023363882793339386,-0.03740417657943429
51.578947368421055, 33347643000.0, -0.03257650542941758,1.136734693877551
53.608695652173914, 29714491000.0, -0.5047198232576823,1.167477696674777
57.98412698412699, 258397929000.0, -0.18768067600622632,0.2942786750615932
72.92307692307692, 38282379000.0, -0.30304367004852234,0.49957805907173
58.379629629629626, 12842569000.0, -0.19218449711723254,0.9119746233148296
51.22826086956522, 14494172000.0, -0.1483556198048428,0.2518565669424994
63.80263157894737, 41739039000.0, -0.247925552539744,1.0579500928026397
101.71153846153845, 38906130000.0, 0.14554905782975955,0.2871998487426734
376.3, 18528987000.0, 0.42916824914546164,1.1347329258570287
100.55555555555557, 85883732000.0, 0.034285714285714364,1.0337016574585636
43.83185840707965, 8751716000.0, -0.25429087624209573,0.4258025439127802
94.26415094339622, 254044815000.0, 0.056683587140439924,0.200160128102482
62.2906976744186, 17185710000.0, 0.22501715069746178,0.364943065148404
60.90566037735849, 232436400000.0, 0.03627608346709479,0.1220570012391573
106.38, 38414836000.0, -0.0009391435011270522,-0.15717240082722317
108.53086419753085, 155121877000.0, 0.07931246163290354,0.2017972926857014
62.44274809160305, 48976560000.0, 0.14086471408647133,0.23655256723716392
174.2702702702703, 8981936000.0, -0.056067925633143,0.321029776674938
-696.5555555555555, 53343232000.0, -0.1576755122606651,0.3786090285531983
50.967914438502675, 49996218000.0, 0.044722130878000636,0.5139020039869897
1346.3333333333335, 13184672000.0, 0.273329129886507,0.6049764793265661
80.34146341463415, 33169000000.0, -0.5724853990914991,0.18214936247723135
79.37209302325581, 20998726000.0, -0.060556014313239634,-0.09317316144154711
44.09803921568627, 18726468000.0, -0.13400077011936853,0.5686971987550024
76.35576923076923, 356348133000.0, -0.1282248325831596,0.15703311925450195
60.0, 81131733000.0, 0.1782141533901446,0.771069182389937
186.6086956521739, 110592369000.0, -0.002556356030676259,0.5030288909599255
41.9639175257732, 31956097000.0, -0.10004421843908907,0.4123572042746592
77.38, 31771648000.0, -0.065684617242212,0.33109330576376333
69.26, 15266570000.0, -0.055115961800818444,0.7548368466647415
142.35632183908046, 51768115000.0, 0.340005409791723,-0.15623738393217598
27.84375, 14039626000.0, -0.1696178937558248,0.8658810325476992
49.41747572815534, 9361616000.0, -0.26657060518731995,0.3084479371316306
67.5, 24219947000.0, -0.2867206762944699,0.931358024691358
51.53092783505155, 131971408000.0, -0.32752589802233284,0.2807842352705811
59.78151260504202, 16008623000.0, 0.060841037876528455,0.3844531908912004
49.11013215859031, 7922148000.0, -0.39792611795204147,-0.06987800502332263
79.41095890410959, 20645796000.0, 0.01186943620178041,0.5404519579092634
70.12408759124087, 150871589000.0, -0.16460869565217398,0.3278859165192048
166.5483870967742, 40662782000.0, 0.08216306853909038,0.10439666860352509
378.44444444444446, 10439933000.0, 0.06804640953276894,0.015560775102759867
191.8268551236749, 89618891000.0, 0.3232663010359537,-0.30745850756166304
45.714285714285715, 17700604000.0, -0.09090909090909098,0.8000000000000002
87.98, 43853554000.0, 0.09291925465838514,0.5369402136849283
77.81159420289855, 33120631000.0, -0.04227613271494835,0.5773887129819334
66.3943661971831, 8215023000.0, -0.19253168893456665,0.17819261773440812
68.86577181208054, 31891030000.0, -0.07724820143884895,0.9135561836078354
172.66666666666666, 19202234000.0, -0.21752265861027198,0.7965250965250966
104.28021978021977, 47057150000.0, 0.21387911736488646,0.3646662100216029
101.52830188679245, 35634979000.0, -0.42913218756630594,0.49135848355324285
107.67021276595744, 16127969000.0, 0.22782967366250134,0.17853966999308377
94.78846153846153, 114806055000.0, 0.10788941335131483,0.7184012984378171
373.33333333333337, 197080007000.0, 0.3218681503962233,0.30395408163265303
437.79166666666663, 28508183000.0, -0.051372336583604294,0.5547730084705437
107.3076923076923, 74477887000.0, -0.18335089567966276,-0.03383512544802866
44.70731707317073, 13266597000.0, -0.44872180451127824,0.14129841789416278
58.68421052631579, 6823634000.0, 0.05114305915625741,0.10538116591928241
63.952380952380956, 48764453000.0, -0.15580100574712638,0.13732581640251032
455.57894736842104, 95869854000.0, 0.27575534266764934,0.5063539741219961
122.45283018867924, 59532825000.0, -0.01307785888077858,0.5795069337442218
121.52499999999999, 41650577000.0, 0.0677063313382021,-0.11674552561201393
